248 83 2 0.4238
249 83 2 0.4238
250 84 1 -0.8476
251 84 2 0.4238
252 84 2 0.4238
253 85 1 -0.8476
254 85 2 0.4238
255 85 2 0.4238
256 86 1 -0.8476
257 86 2 0.4238
258 86 2 0.4238
259 87 1 -0.8476
260 87 2 0.4238
261 87 2 0.4238
262 88 1 -0.8476
263 88 2 0.4238
264 88 2 0.4238
265 89 1 -0.8476
266 89 2 0.4238
267 89 2 0.4238
268 90 1 -0.8476
269 90 2 0.4238
270 90 2 0.4238
271 91 1 -0.8476
272 91 2 0.4238
273 91 2 0.4238
274 92 1 -0.8476
275 92 2 0.4238
276 92 2 0.4238
277 93 1 -0.8476
278 93 2 0.4238
279 93 2 0.4238
280 94 1 -0.8476
281 94 2 0.4238
282 94 2 0.4238
283 95 1 -0.8476
284 95 2 0.4238
285 95 2 0.4238
286 96 1 -0.8476
287 96 2 0.4238
288 96 2 0.4238
289 97 1 -0.8476
290 97 2 0.4238
291 97 2 0.4238
292 98 1 -0.8476
293 98 2 0.4238
294 98 2 0.4238
295 99 1 -0.8476
296 99 2 0.4238
297 99 2 0.4238
298 100 1 -0.8476
299 100 2 0.4238
300 100 2 0.4238
301 101 1 -0.8476
302 101 2 0.4238
303 101 2 0.4238
304 102 1 -0.8476
305 102 2 0.4238
306 102 2 0.4238
307 103 1 -0.8476
308 103 2 0.4238
309 103 2 0.4238
310 104 1 -0.8476
311 104 2 0.4238
312 104 2 0.4238
313 105 1 -0.8476
314 105 2 0.4238
315 105 2 0.4238
316 106 1 -0.8476
317 106 2 0.4238
318 106 2 0.4238
319 107 1 -0.8476
320 107 2 0.4238
321 107 2 0.4238
322 108 1 -0.8476
323 108 2 0.4238
324 108 2 0.4238
325 109 1 -0.8476
326 109 2 0.4238
327 109 2 0.4238
328 110 1 -0.8476
329 110 2 0.4238
330 110 2 0.4238
331 111 1 -0.8476
332 111 2 0.4238
333 111 2 0.4238
334 112 1 -0.8476
335 112 2 0.4238
336 112 2 0.4238
337 113 1 -0.8476
338 113 2 0.4238
339 113 2 0.4238
340 114 1 -0.8476
341 114 2 0.4238
342 114 2 0.4238
343 115 1 -0.8476
344 115 2 0.4238
345 115 2 0.4238
346 116 1 -0.8476
347 116 2 0.4238
348 116 2 0.4238
349 117 1 -0.8476
350 117 2 0.4238
351 117 2 0.4238
352 118 1 -0.8476
353 118 2 0.4238
354 118 2 0.4238
355 119 1 -0.8476
356 119 2 0.4238
357 119 2 0.4238
358 120 1 -0.8476
359 120 2 0.4238
360 120 2 0.4238
361 121 1 -0.8476
362 121 2 0.4238
363 121 2 0.4238
364 122 1 -0.8476
365 122 2 0.4238
366 122 2 0.4238
367 123 1 -0.8476
368 123 2 0.4238
369 123 2 0.4238
370 124 1 -0.8476
371 124 2 0.4238
372 124 2 0.4238
373 125 1 -0.8476
374 125 2 0.4238
375 125 2 0.4238
376 126 1 -0.8476
377 126 2 0.4238
378 126 2 0.4238
379 127 1 -0.8476
380 127 2 0.4238
381 127 2 0.4238
382 128 1 -0.8476
383 128 2 0.4238
384 128 2 0.4238
385 129 1 -0.8476
386 129 2 0.4238
387 129 2 0.4238
388 130 1 -0.8476
389 130 2 0.4238
390 130 2 0.4238
391 131 1 -0.8476
392 131 2 0.4238
393 131 2 0.4238
394 132 1 -0.8476
395 132 2 0.4238
396 132 2 0.4238
397 133 1 -0.8476
398 133 2 0.4238
399 133 2 0.4238
400 134 1 -0.8476
401 134 2 0.4238
402 134 2 0.4238
403 135 1 -0.8476
404 135 2 0.4238
405 135 2 0.4238
406 136 1 -0.8476
407 136 2 0.4238
408 136 2 0.4238
409 137 1 -0.8476
410 137 2 0.4238
411 137 2 0.4238
412 138 1 -0.8476
413 138 2 0.4238
414 138 2 0.4238
415 139 1 -0.8476
416 139 2 0.4238
417 139 2 0.4238
418 140 1 -0.8476
419 140 2 0.4238
420 140 2 0.4238
421 141 1 -0.8476
422 141 2 0.4238
423 141 2 0.4238
424 142 1 -0.8476
425 142 2 0.4238
426 142 2 0.4238
427 143 1 -0.8476
428 143 2 0.4238
429 143 2 0.4238
430 144 1 -0.8476
431 144 2 0.4238
432 144 2 0.4238
433 145 1 -0.8476
434 145 2 0.4238
435 145 2 0.4238
436 146 1 -0.8476
437 146 2 0.4238
438 146 2 0.4238
439 147 1 -0.8476
440 147 2 0.4238
441 147 2 0.4238
442 148 1 -0.8476
443 148 2 0.4238
444 148 2 0.4238
445 149 1 -0.8476
446 149 2 0.4238
447 149 2 0.4238
448 150 1 -0.8476
449 150 2 0.4238
450 150 2 0.4238
451 151 1 -0.8476
452 151 2 0.4238
453 151 2 0.4238
454 152 1 -0.8476
455 152 2 0.4238
456 152 2 0.4238
457 153 1 -0.8476
458 153 2 0.4238
459 153 2 0.4238
460 154 1 -0.8476
461 154 2 0.4238
462 154 2 0.4238
463 155 1 -0.8476
464 155 2 0.4238
465 155 2 0.4238
466 156 1 -0.8476
467 156 2 0.4238
468 156 2 0.4238
469 157 1 -0.8476
470 157 2 0.4238
471 157 2 0.4238
472 158 1 -0.8476
473 158 2 0.4238
474 158 2 0.4238
475 159 1 -0.8476
476 159 2 0.4238
477 159 2 0.4238
478 160 1 -0.8476
479 160 2 0.4238
480 160 2 0.4238
481 161 1 -0.8476
482 161 2 0.4238
483 161 2 0.4238
484 162 1 -0.8476
485 162 2 0.4238
486 162 2 0.4238
487 163 1 -0.8476
488 163 2 0.4238
489 163 2 0.4238
490 164 1 -0.8476
491 164 2 0.4238
492 164 2 0.4238
493 165 1 -0.8476
494 165 2 0.4238
495 165 2 0.4238
496 166 1 -0.8476
497 166 2 0.4238
498 166 2 0.4238
499 167 1 -0.8476
500 167 2 0.4238
501 167 2 0.4238
502 168 1 -0.8476
503 168 2 0.4238
504 168 2 0.4238
505 169 1 -0.8476
506 169 2 0.4238
507 169 2 0.4238
508 170 1 -0.8476
509 170 2 0.4238
510 170 2 0.4238
511 171 1 -0.8476
512 171 2 0.4238
513 171 2 0.4238
514 172 1 -0.8476
515 172 2 0.4238
516 172 2 0.4238
517 173 1 -0.8476
518 173 2 0.4238
519 173 2 0.4238
520 174 1 -0.8476
521 174 2 0.4238
522 174 2 0.4238
523 175 1 -0.8476
524 175 2 0.4238
525 175 2 0.4238
526 176 1 -0.8476
527 176 2 0.4238
528 176 2 0.4238
529 177 1 -0.8476
530 177 2 0.4238
531 177 2 0.4238
532 178 1 -0.8476
533 178 2 0.4238
534 178 2 0.4238
535 179 1 -0.8476
536 179 2 0.4238
537 179 2 0.4238
538 180 1 -0.8476
539 180 2 0.4238
540 180 2 0.4238
541 181 1 -0.8476
542 181 2 0.4238
543 181 2 0.4238
544 182 1 -0.8476
545 182 2 0.4238
546 182 2 0.4238
547 183 1 -0.8476
548 183 2 0.4238
549 183 2 0.4238
550 184 1 -0.8476
551 184 2 0.4238
552 184 2 0.4238
553 185 1 -0.8476
554 185 2 0.4238
555 185 2 0.4238
556 186 1 -0.8476
557 186 2 0.4238
558 186 2 0.4238
559 187 1 -0.8476
560 187 2 0.4238
561 187 2 0.4238
562 188 1 -0.8476
563 188 2 0.4238
564 188 2 0.4238
565 189 1 -0.8476
566 189 2 0.4238
567 189 2 0.4238
568 190 1 -0.8476
569 190 2 0.4238
570 190 2 0.4238
571 191 1 -0.8476
572 191 2 0.4238
573 191 2 0.4238
574 192 1 -0.8476
575 192 2 0.4238
576 192 2 0.4238
577 193 1 -0.8476
578 193 2 0.4238
579 193 2 0.4238
580 194 1 -0.8476
581 194 2 0.4238
582 194 2 0.4238
583 195 1 -0.8476
584 195 2 0.4238
585 195 2 0.4238
586 196 1 -0.8476
587 196 2 0.4238
588 196 2 0.4238
589 197 1 -0.8476
590 197 2 0.4238
591 197 2 0.4238
592 198 1 -0.8476
593 198 2 0.4238
594 198 2 0.4238
595 199 1 -0.8476
596 199 2 0.4238
597 199 2 0.4238
598 200 1 -0.8476
599 200 2 0.4238
600 200 2 0.4238
601 201 1 -0.8476
602 201 2 0.4238
603 201 2 0.4238
604 202 1 -0.8476
605 202 2 0.4238
606 202 2 0.4238
607 203 1 -0.8476
608 203 2 0.4238
609 203 2 0.4238
610 204 1 -0.8476
611 204 2 0.4238
612 204 2 0.4238
613 205 1 -0.8476
614 205 2 0.4238
615 205 2 0.4238
616 206 1 -0.8476
617 206 2 0.4238
618 206 2 0.4238
619 207 1 -0.8476
620 207 2 0.4238
621 207 2 0.4238
622 208 1 -0.8476
623 208 2 0.4238
624 208 2 0.4238
625 209 1 -0.8476
626 209 2 0.4238
627 209 2 0.4238
628 210 1 -0.8476
629 210 2 0.4238
630 210 2 0.4238
631 211 1 -0.8476
632 211 2 0.4238
633 211 2 0.4238
634 212 1 -0.8476
635 212 2 0.4238
636 212 2 0.4238
637 213 1 -0.8476
638 213 2 0.4238
639 213 2 0.4238
640 214 1 -0.8476
641 214 2 0.4238
642 214 2 0.4238
643 215 1 -0.8476
644 215 2 0.4238
645 215 2 0.4238
646 216 1 -0.8476
647 216 2 0.4238
648 216 2 0.4238
649 217 1 -0.8476
650 217 2 0.4238
651 217 2 0.4238
652 218 1 -0.8476
653 218 2 0.4238
654 218 2 0.4238
655 219 1 -0.8476
656 219 2 0.4238
657 219 2 0.4238
658 220 1 -0.8476
659 220 2 0.4238
660 220 2 0.4238
661 221 1 -0.8476
662 221 2 0.4238
663 221 2 0.4238
664 222 1 -0.8476
665 222 2 0.4238
666 222 2 0.4238
667 223 1 -0.8476
668 223 2 0.4238
669 223 2 0.4238
670 224 1 -0.8476
671 224 2 0.4238
672 224 2 0.4238
673 225 1 -0.8476
674 225 2 0.4238
675 225 2 0.4238
676 226 1 -0.8476
677 226 2 0.4238
678 226 2 0.4238
679 227 1 -0.8476
680 227 2 0.4238
681 227 2 0.4238
682 228 1 -0.8476
683 228 2 0.4238
684 228 2 0.4238
685 229 1 -0.8476
686 229 2 0.4238
687 229 2 0.4238
688 230 1 -0.8476
689 230 2 0.4238
690 230 2 0.4238
691 231 1 -0.8476
692 231 2 0.4238
693 231 2 0.4238
694 232 1 -0.8476
695 232 2 0.4238
696 232 2 0.4238
697 233 1 -0.8476
698 233 2 0.4238
699 233 2 0.4238
700 234 1 -0.8476
701 234 2 0.4238
702 234 2 0.4238
703 235 1 -0.8476
704 235 2 0.4238
705 235 2 0.4238
706 236 1 -0.8476
707 236 2 0.4238
708 236 2 0.4238
709 237 1 -0.8476
710 237 2 0.4238
711 237 2 0.4238
712 238 1 -0.8476
713 238 2 0.4238
714 238 2 0.4238
715 239 1 -0.8476
716 239 2 0.4238
717 239 2 0.4238
718 240 1 -0.8476
719 240 2 0.4238
720 240 2 0.4238
721 241 1 -0.8476
722 241 2 0.4238
723 241 2 0.4238
724 242 1 -0.8476
725 242 2 0.4238
726 242 2 0.4238
727 243 1 -0.8476
728 243 2 0.4238
729 243 2 0.4238
730 244 1 -0.8476
731 244 2 0.4238
732 244 2 0.4238
733 245 1 -0.8476
734 245 2 0.4238
735 245 2 0.4238
736 246 1 -0.8476
737 246 2 0.4238
738 246 2 0.4238
739 247 1 -0.8476
740 247 2 0.4238
741 247 2 0.4238
742 248 1 -0.8476
743 248 2 0.4238
744 248 2 0.4238
745 249 1 -0.8476
746 249 2 0.4238
747 249 2 0.4238
748 250 1 -0.8476
749 250 2 0.4238
750 250 2 0.4238
751 251 1 -0.8476
752 251 2 0.4238
753 251 2 0.4238
754 252 1 -0.8476
755 252 2 0.4238
756 252 2 0.4238
757 253 1 -0.8476
758 253 2 0.4238
759 253 2 0.4238
760 254 1 -0.8476
761 254 2 0.4238
762 254 2 0.4238
763 255 1 -0.8476
764 255 2 0.4238
765 255 2 0.4238
766 256 1 -0.8476
767 256 2 0.4238
768 256 2 0.4238
769 257 1 -0.8476
770 257 2 0.4238
771 257 2 0.4238
772 258 1 -0.8476
773 258 2 0.4238
774 258 2 0.4238
775 259 1 -0.8476
776 259 2 0.4238
777 259 2 0.4238
778 260 1 -0.8476
779 260 2 0.4238
780 260 2 0.4238
781 261 1 -0.8476
782 261 2 0.4238
783 261 2 0.4238
784 262 1 -0.8476
785 262 2 0.4238
786 262 2 0.4238
787 263 1 -0.8476
788 263 2 0.4238
789 263 2 0.4238
790 264 1 -0.8476
791 264 2 0.4238
792 264 2 0.4238
793 265 1 -0.8476
794 265 2 0.4238
795 265 2 0.4238
796 266 1 -0.8476
797 266 2 0.4238
798 266 2 0.4238
799 267 1 -0.8476
800 267 2 0.4238
801 267 2 0.4238
802 268 1 -0.8476
803 268 2 0.4238
804 268 2 0.4238
805 269 1 -0.8476
806 269 2 0.4238
807 269 2 0.4238
808 270 1 -0.8476
809 270 2 0.4238
810 270 2 0.4238
811 271 1 -0.8476
812 271 2 0.4238
813 271 2 0.4238
814 272 1 -0.8476
815 272 2 0.4238
816 272 2 0.4238
817 273 1 -0.8476
818 273 2 0.4238
819 273 2 0.4238
820 274 1 -0.8476
821 274 2 0.4238
822 274 2 0.4238
823 275 1 -0.8476
824 275 2 0.4238
825 275 2 0.4238
826 276 1 -0.8476
827 276 2 0.4238
828 276 2 0.4238
829 277 1 -0.8476
830 277 2 0.4238
831 277 2 0.4238
832 278 1 -0.8476
833 278 2 0.4238
834 278 2 0.4238
835 279 1 -0.8476
836 279 2 0.4238
837 279 2 0.4238
838 280 1 -0.8476
839 280 2 0.4238
840 280 2 0.4238
841 281 1 -0.8476
842 281 2 0.4238
843 281 2 0.4238
844 282 1 -0.8476
845 282 2 0.4238
846 282 2 0.4238
847 283 1 -0.8476
848 283 2 0.4238
849 283 2 0.4238
850 284 1 -0.8476
851 284 2 0.4238
852 284 2 0.4238
853 285 1 -0.8476
854 285 2 0.4238
855 285 2 0.4238
856 286 1 -0.8476
857 286 2 0.4238
858 286 2 0.4238
859 287 1 -0.8476
860 287 2 0.4238
861 287 2 0.4238
862 288 1 -0.8476
863 288 2 0.4238
864 288 2 0.4238
865 289 1 -0.8476
866 289 2 0.4238
867 289 2 0.4238
868 290 1 -0.8476
869 290 2 0.4238
870 290 2 0.4238
871 291 1 -0.8476
872 291 2 0.4238
873 291 2 0.4238
874 292 1 -0.8476
875 292 2 0.4238
876 292 2 0.4238
877 293 1 -0.8476
878 293 2 0.4238
879 293 2 0.4238
880 294 1 -0.8476
881 294 2 0.4238
882 294 2 0.4238
883 295 1 -0.8476
884 295 2 0.4238
885 295 2 0.4238
886 296 1 -0.8476
887 296 2 0.4238
888 296 2 0.4238
889 297 1 -0.8476
890 297 2 0.4238
891 297 2 0.4238
892 298 1 -0.8476
893 298 2 0.4238
894 298 2 0.4238
895 299 1 -0.8476
896 299 2 0.4238
897 299 2 0.4238
898 300 1 -0.8476
899 300 2 0.4238
900 300 2 0.4238
901 301 1 -0.8476
902 301 2 0.4238
903 301 2 0.4238
904 302 1 -0.8476
905 302 2 0.4238
906 302 2 0.4238
907 303 1 -0.8476
908 303 2 0.4238
909 303 2 0.4238
910 304 1 -0.8476
911 304 2 0.4238
912 304 2 0.4238
913 305 1 -0.8476
914 305 2 0.4238
915 305 2 0.4238
916 306 1 -0.8476
917 306 2 0.4238
918 306 2 0.4238
919 307 1 -0.8476
920 307 2 0.4238
921 307 2 0.4238
922 308 1 -0.8476
923 308 2 0.4238
924 308 2 0.4238
925 309 1 -0.8476
926 309 2 0.4238
927 309 2 0.4238
928 310 1 -0.8476
929 310 2 0.4238
930 310 2 0.4238
931 311 1 -0.8476
932 311 2 0.4238
933 311 2 0.4238
934 312 1 -0.8476
935 312 2 0.4238
936 312 2 0.4238
937 313 1 -0.8476
938 313 2 0.4238
939 313 2 0.4238
940 314 1 -0.8476
941 314 2 0.4238
942 314 2 0.4238
943 315 1 -0.8476
944 315 2 0.4238
945 315 2 0.4238
946 316 1 -0.8476
947 316 2 0.4238
948 316 2 0.4238
949 317 1 -0.8476
950 317 2 0.4238
951 317 2 0.4238
952 318 1 -0.8476
953 318 2 0.4238
954 318 2 0.4238
955 319 1 -0.8476
956 319 2 0.4238
957 319 2 0.4238
958 320 1 -0.8476
959 320 2 0.4238
960 320 2 0.4238
961 321 1 -0.8476
962 321 2 0.4238
963 321 2 0.4238
964 322 1 -0.8476
965 322 2 0.4238
966 322 2 0.4238
967 323 1 -0.8476
968 323 2 0.4238
969 323 2 0.4238
970 324 1 -0.8476
971 324 2 0.4238
972 324 2 0.4238
973 325 1 -0.8476
974 325 2 0.4238
975 325 2 0.4238
976 326 1 -0.8476
977 326 2 0.4238
978 326 2 0.4238
979 327 1 -0.8476
980 327 2 0.4238
981 327 2 0.4238
982 328 1 -0.8476
983 328 2 0.4238
984 328 2 0.4238
985 329 1 -0.8476
986 329 2 0.4238
987 329 2 0.4238
988 330 1 -0.8476
989 330 2 0.4238
990 330 2 0.4238
991 331 1 -0.8476
992 331 2 0.4238
993 331 2 0.4238
994 332 1 -0.8476
995 332 2 0.4238
996 332 2 0.4238
997 333 1 -0.8476
998 333 2 0.4238
999 333 2 0.4238
1000 334 1 -0.8476
1001 334 2 0.4238
1002 334 2 0.4238
1003 335 1 -0.8476
1004 335 2 0.4238
1005 335 2 0.4238
1006 336 1 -0.8476
1007 336 2 0.4238
1008 336 2 0.4238
1009 337 1 -0.8476
1010 337 2 0.4238
1011 337 2 0.4238
1012 338 1 -0.8476
1013 338 2 0.4238
1014 338 2 0.4238
1015 339 1 -0.8476
1016 339 2 0.4238
1017 339 2 0.4238
1018 340 1 -0.8476
1019 340 2 0.4238
1020 340 2 0.4238
1021 341 1 -0.8476
1022 341 2 0.4238
1023 341 2 0.4238
1024 342 1 -0.8476
1025 342 2 0.4238
1026 342 2 0.4238
1027 343 1 -0.8476
1028 343 2 0.4238
1029 343 2 0.4238
